--------- beginning of main
02-17 06:20:20.957  7746  7746 I ImeTracker: system_server:5333a1c4: onShown
02-17 06:20:21.816  7746  7746 I ImeTracker: system_server:641aa1f9: onCancelled at PHASE_CLIENT_ON_CONTROLS_CHANGED
02-17 06:20:26.480  7746  7746 D ImeBackDispatcher: Clear (mImeCallbacks.size=1)
02-17 06:20:26.480  7746  7746 D WindowOnBackDispatcher: setTopOnBackInvokedCallback (unwrapped): android.view.ViewRootImpl$$ExternalSyntheticLambda12@f8337b5
02-17 06:20:26.480  7746  7746 D ImeBackDispatcher: switch root view (mImeCallbacks.size=0)
02-17 06:20:26.778  7746  7746 D VRI[TermuxActivity]: visibilityChanged oldVisibility=true newVisibility=false
02-17 06:20:43.818  7746  7746 D ViewRootImpl: Skipping stats log for color mode
02-17 06:20:43.824  7746 29471 D MediaCodecList: codecHandlesFormat: no format, so no extra checks
02-17 06:20:43.824  7746 29473 D CCodec  : allocate(c2.android.vorbis.decoder)
02-17 06:20:43.826  7746 29473 I CCodec  : setting up 'default' as default (vendor) store
02-17 06:20:43.827  7746 29473 I CCodec  : Created component [c2.android.vorbis.decoder] for [c2.android.vorbis.decoder]
02-17 06:20:43.827  7746 29473 D CCodecConfig: read media type: audio/vorbis
02-17 06:20:43.827  7746  7895 D BufferPoolAccessor2.0: bufferpool2 0x7b008d1118 : 0(0 size) total buffers - 0(0 size) used buffers - 2/7 (recycle/alloc) - 5/24 (fetch/transfer)
02-17 06:20:43.827  7746  7895 D BufferPoolAccessor2.0: Destruction - bufferpool2 0x7b008d1118 cached: 0/0M, 0/0% in use; allocs: 7, 29% recycled; transfers: 24, 79% unfetched
02-17 06:20:43.827  7746 29473 D ReflectedParamUpdater: extent() != 1 for single value type: algo.buffers.max-count.values
02-17 06:20:43.827  7746 29473 D ReflectedParamUpdater: extent() != 1 for single value type: output.subscribed-indices.values
02-17 06:20:43.827  7746 29473 D ReflectedParamUpdater: extent() != 1 for single value type: input.buffers.allocator-ids.values
02-17 06:20:43.827  7746 29473 D ReflectedParamUpdater: extent() != 1 for single value type: output.buffers.allocator-ids.values
02-17 06:20:43.827  7746 29473 D ReflectedParamUpdater: extent() != 1 for single value type: algo.buffers.allocator-ids.values
02-17 06:20:43.827  7746 29473 D ReflectedParamUpdater: extent() != 1 for single value type: output.buffers.pool-ids.values
02-17 06:20:43.827  7746 29473 D ReflectedParamUpdater: extent() != 1 for single value type: algo.buffers.pool-ids.values
02-17 06:20:43.827  7746 29473 I CCodecConfig: query failed after returning 8 values (BAD_INDEX)
02-17 06:20:43.827  7746 29473 D CCodecConfig: c2 config diff is Dict {
02-17 06:20:43.827  7746 29473 D CCodecConfig:   c2::u32 coded.bitrate.value = 64000
02-17 06:20:43.827  7746 29473 D CCodecConfig:   c2::u32 input.buffers.max-size.value = 32768
02-17 06:20:43.827  7746 29473 D CCodecConfig:   c2::u32 input.delay.value = 0
02-17 06:20:43.827  7746 29473 D CCodecConfig:   string input.media-type.value = "audio/vorbis"
02-17 06:20:43.827  7746 29473 D CCodecConfig:   c2::u32 output.large-frame.max-size = 0
02-17 06:20:43.827  7746 29473 D CCodecConfig:   c2::u32 output.large-frame.threshold-size = 0
02-17 06:20:43.827  7746 29473 D CCodecConfig:   string output.media-type.value = "audio/raw"
02-17 06:20:43.827  7746 29473 D CCodecConfig:   c2::u32 raw.channel-count.value = 1
02-17 06:20:43.827  7746 29473 D CCodecConfig:   c2::u32 raw.sample-rate.value = 48000
02-17 06:20:43.827  7746 29473 D CCodecConfig: }
02-17 06:20:43.828  7746 29473 D CCodec  : [c2.android.vorbis.decoder] buffers are bound to CCodec for this session
02-17 06:20:43.828  7746 29473 D CCodecConfig: no c2 equivalents for durationUs
02-17 06:20:43.828  7746 29473 D CCodecConfig: no c2 equivalents for track-id
02-17 06:20:43.828  7746 29473 D CCodecConfig: no c2 equivalents for csd-1
02-17 06:20:43.828  7746 29473 D CCodecConfig: no c2 equivalents for flags
02-17 06:20:43.828  7746 29473 D CCodecConfig: c2 config diff is   c2::u32 coded.bitrate.value = 96000
02-17 06:20:43.828  7746 29473 D CCodecConfig:   c2::u32 raw.sample-rate.value = 44100
02-17 06:20:43.828  7746 29473 W Codec2Client: query -- param skipped: index = 1107298332.
02-17 06:20:43.828  7746 29473 D CCodec  : encoding statistics level = 0
02-17 06:20:43.828  7746 29473 D CCodec  : setup formats input: AMessage(what = 0x00000000) = {
02-17 06:20:43.828  7746 29473 D CCodec  :   int32_t bitrate = 96000
02-17 06:20:43.828  7746 29473 D CCodec  :   int32_t channel-count = 1
02-17 06:20:43.828  7746 29473 D CCodec  :   int32_t max-input-size = 32768
02-17 06:20:43.828  7746 29473 D CCodec  :   string mime = "audio/vorbis"
02-17 06:20:43.828  7746 29473 D CCodec  :   int32_t sample-rate = 44100
02-17 06:20:43.828  7746 29473 D CCodec  : }
02-17 06:20:43.828  7746 29473 D CCodec  : setup formats output: AMessage(what = 0x00000000) = {
02-17 06:20:43.828  7746 29473 D CCodec  :   int32_t buffer-batch-max-output-size = 0
02-17 06:20:43.828  7746 29473 D CCodec  :   int32_t buffer-batch-threshold-output-size = 0
02-17 06:20:43.828  7746 29473 D CCodec  :   int32_t channel-count = 1
02-17 06:20:43.828  7746 29473 D CCodec  :   string mime = "audio/raw"
02-17 06:20:43.828  7746 29473 D CCodec  :   int32_t sample-rate = 44100
02-17 06:20:43.828  7746 29473 D CCodec  :   int32_t channel-mask = 1
02-17 06:20:43.828  7746 29473 D CCodec  :   int32_t android._config-pcm-encoding = 2
02-17 06:20:43.828  7746 29473 D CCodec  : }
02-17 06:20:43.828  7746 29473 I CCodecConfig: query failed after returning 8 values (BAD_INDEX)
02-17 06:20:43.828  7746 29473 W Codec2Client: query -- param skipped: index = 1342179345.
02-17 06:20:43.828  7746 29473 W Codec2Client: query -- param skipped: index = 2415921170.
02-17 06:20:43.829  7746 29473 D CCodecBufferChannel: [c2.android.vorbis.decoder#183] Created input block pool with allocatorID 16 => poolID 41 - OK (0)
02-17 06:20:43.829  7746 29473 I CCodecBufferChannel: [c2.android.vorbis.decoder#183] Created output block pool with allocatorID 16 => poolID 88 - OK
02-17 06:20:43.829  7746 29473 D CCodecBufferChannel: [c2.android.vorbis.decoder#183] Configured output block pool ids 88 => OK
02-17 06:20:43.834  7746 29473 D CCodecBufferChannel: [c2.android.vorbis.decoder#183] MediaCodec discarded an unknown buffer
02-17 06:20:43.834  7746 29473 D CCodecBufferChannel: [c2.android.vorbis.decoder#183] MediaCodec discarded an unknown buffer
02-17 06:20:43.834  7746 29473 D CCodecBufferChannel: [c2.android.vorbis.decoder#183] MediaCodec discarded an unknown buffer
02-17 06:20:43.835  7746 29473 I hw-BpHwBinder: onLastStrongRef automatically unlinking death recipients
02-17 06:20:43.924  7746  7746 D ImeBackDispatcher: switch root view (mImeCallbacks.size=0)
02-17 06:20:43.925  7746  7746 D ImeBackDispatcher: updateReceivingDispatcher (mQueuedReceive.size=1)
02-17 06:20:43.925  7746  7746 D ImeBackDispatcher: Unregister received callback id=103310548
02-17 06:20:43.925  7746  7746 W ImeBackDispatcher: Ime callback not found. Ignoring unregisterReceivedCallback. callbackId: 103310548 remaining callbacks: 0
02-17 06:20:43.932  7746  7746 D InsetsController: show(ime())
02-17 06:20:43.933  7746  7746 I ImeTracker: com.termux:2ffe80a0: onCancelled at PHASE_CLIENT_REPORT_REQUESTED_VISIBLE_TYPES
02-17 06:20:43.962  7746  7746 D ImeBackDispatcher: Register received callback id=103310548 priority=0
02-17 06:20:43.962  7746  7746 D WindowOnBackDispatcher: setTopOnBackInvokedCallback (unwrapped): ImeOnBackInvokedCallback@103310548 Callback=android.window.IOnBackInvokedCallback$Stub$Proxy@a7d6298
02-17 06:20:43.984  7746  7746 I ImeTracker: system_server:f64840bd: onShown
02-17 06:20:44.120  7746  7746 I ImeTracker: com.termux:61746dfb: onRequestShow at ORIGIN_CLIENT reason SHOW_SOFT_INPUT fromUser false
02-17 06:20:44.120  7746  7746 D InsetsController: show(ime())
02-17 06:20:44.120  7746  7746 I ImeTracker: com.termux:61746dfb: onCancelled at PHASE_CLIENT_APPLY_ANIMATION
02-17 06:20:45.612  7746  7746 D ImeBackDispatcher: Unregister received callback id=103310548
02-17 06:20:45.613  7746  7746 D WindowOnBackDispatcher: setTopOnBackInvokedCallback (unwrapped): android.view.ViewRootImpl$$ExternalSyntheticLambda12@f8337b5
02-17 06:20:45.630  7746  7746 D ImeBackDispatcher: Register received callback id=256571895 priority=0
02-17 06:20:45.630  7746  7746 D WindowOnBackDispatcher: setTopOnBackInvokedCallback (unwrapped): ImeOnBackInvokedCallback@256571895 Callback=android.window.IOnBackInvokedCallback$Stub$Proxy@27123dc
02-17 06:20:45.929  7746  7746 I ImeTracker: system_server:5a77bd9d: onShown
02-17 06:20:46.126  7746  7746 I ImeTracker: system_server:bbaeb60e: onCancelled at PHASE_CLIENT_ON_CONTROLS_CHANGED
02-17 06:20:48.829  7746  7894 D BufferPoolAccessor2.0: bufferpool2 0x7b0080dce8 : 0(0 size) total buffers - 0(0 size) used buffers - 1/7 (recycle/alloc) - 6/24 (fetch/transfer)
02-17 06:20:48.830  7746  7894 D BufferPoolAccessor2.0: evictor expired: 2, evicted: 1
02-17 06:20:50.148  7746  7746 I ImeTracker: system_server:c4fa749d: onCancelled at PHASE_CLIENT_ON_CONTROLS_CHANGED
02-17 06:20:59.060  7746  7746 D ImeBackDispatcher: Unregister received callback id=256571895
02-17 06:20:59.060  7746  7746 D WindowOnBackDispatcher: setTopOnBackInvokedCallback (unwrapped): android.view.ViewRootImpl$$ExternalSyntheticLambda12@f8337b5
02-17 06:20:59.141  7746  7746 D ImeBackDispatcher: Register received callback id=74078809 priority=0
02-17 06:20:59.141  7746  7746 D WindowOnBackDispatcher: setTopOnBackInvokedCallback (unwrapped): ImeOnBackInvokedCallback@74078809 Callback=android.window.IOnBackInvokedCallback$Stub$Proxy@23f9c99
02-17 06:20:59.456  7746  7746 I ImeTracker: system_server:2e2a4df5: onShown
02-17 06:21:03.426  7746  7746 I ImeTracker: system_server:906af411: onCancelled at PHASE_CLIENT_ON_CONTROLS_CHANGED
02-17 06:21:05.978  7746  7746 D VRI[TermuxActivity]: visibilityChanged oldVisibility=true newVisibility=false
02-17 06:21:06.020  7746  7746 D ImeBackDispatcher: Clear (mImeCallbacks.size=1)
02-17 06:21:06.020  7746  7746 D WindowOnBackDispatcher: setTopOnBackInvokedCallback (unwrapped): android.view.ViewRootImpl$$ExternalSyntheticLambda12@f8337b5
02-17 06:21:06.020  7746  7746 D ImeBackDispatcher: switch root view (mImeCallbacks.size=0)
02-17 06:22:28.784 12018 12018 E [ERROR] : OPLUS_CHG[SMART_CHG]([oplus_smart_chg_quick_mode_check][265]): can't get current_normal_cool_down, cool_down=-22, rc=0
02-17 06:22:28.798 12018 12018 I OPLUS_CHG[oplus_charge_info]: BATTERY[418 418 3931 3926 -1451 29 29 29 1336 4728 1 0x0 0], CHARGE[4450 1100 1 0], WIRED[1 0 7875 2000 14 0x0 1 0 0 2 0], WIRELESS[0 0 0 -22 0 0x0 0 0 0], VOOC[1 1 1 1 0x47006413], UFCS[0 0 0 0x0], COMMON[6 0 0 0x0 1 0 1 4728 88 0]
02-17 06:22:28.824 12018 12018 I         : [INFO]: OPLUS_CHG[ADSP]([oplus_chg_8350_reg_dump][7229]): sm8450_st_dump: [chg_en=0, suspend=1, pd_svooc=0], subtype=0x02],[oplus_UsbCommCapable=0, oplus_pd_svooc=0, typec_mode=0, cid_status=0x01, usb_in_status=1],[0x2606=0x07, 0x2607=0x20, 0x2608=0x08, 0x2609=0x00], [0x260a=0x05, 0x260b=0x55, 0x260c=0x00, 0x260d=0x08], [0x260e=0x00, 0x260f=0x01, 0x2610=0x00, 0x2640=0x01], [0x2641=0x02, 0x2642=0x05, 0x2646=0x00, 0x2650=0x07], [0x2706=0x18, 0x2707=0x18, 0x2708=0x18, 0x2709=0x00], [0x270b=0x29, 0x270c=0x00, 0x2710=0x00, 0x280c=0x08], [0x2810=0x00, 0x2840=0x01, 0x287f=0x20, 0x2906=0x02], [0x2908=0x0f, 0x290a=0x01, 0x290b=0x08, 0x290c=0x01], [0x2910=0x11, 0x2944=0x80, 0x2950=0x04, 0x2951=0x01], [0x2952=0x18, 0x2954=0x01, 0x2960=0xe0, 0x2b06=0x04], [0x2b07=0x00, 0x2b08=0x00, 0x2b09=0x63, 0x2b0a=0x39], [0x2b0b=0x29, 0x2b0c=0x00, 0x29a8=0x81, 0x29a9=0x83], [0x29aa=0x00, 0x2aa2=0x00, 0x2aa8=0x87, 0x2aa9=0x00], [0x2aaa=0x00],
02-17 06:22:31.232  7746  7746 D ViewRootImpl: Skipping stats log for color mode
02-17 06:22:31.242  7746 30255 D MediaCodecList: codecHandlesFormat: no format, so no extra checks
02-17 06:22:31.243  7746 30258 D CCodec  : allocate(c2.android.vorbis.decoder)
02-17 06:22:31.244  7746 30258 I CCodec  : setting up 'default' as default (vendor) store
02-17 06:22:31.245  7746 30258 I CCodec  : Created component [c2.android.vorbis.decoder] for [c2.android.vorbis.decoder]
02-17 06:22:31.245  7746 30258 D CCodecConfig: read media type: audio/vorbis
02-17 06:22:31.245  7746 30258 D ReflectedParamUpdater: extent() != 1 for single value type: algo.buffers.max-count.values
02-17 06:22:31.245  7746 30258 D ReflectedParamUpdater: extent() != 1 for single value type: output.subscribed-indices.values
02-17 06:22:31.245  7746 30258 D ReflectedParamUpdater: extent() != 1 for single value type: input.buffers.allocator-ids.values
02-17 06:22:31.245  7746 30258 D ReflectedParamUpdater: extent() != 1 for single value type: output.buffers.allocator-ids.values
02-17 06:22:31.245  7746 30258 D ReflectedParamUpdater: extent() != 1 for single value type: algo.buffers.allocator-ids.values
02-17 06:22:31.246  7746 30258 D ReflectedParamUpdater: extent() != 1 for single value type: output.buffers.pool-ids.values
02-17 06:22:31.246  7746 30258 D ReflectedParamUpdater: extent() != 1 for single value type: algo.buffers.pool-ids.values
02-17 06:22:31.246  7746  7895 D BufferPoolAccessor2.0: bufferpool2 0x7b0080dce8 : 0(0 size) total buffers - 0(0 size) used buffers - 1/7 (recycle/alloc) - 6/24 (fetch/transfer)
02-17 06:22:31.246  7746  7895 D BufferPoolAccessor2.0: Destruction - bufferpool2 0x7b0080dce8 cached: 0/0M, 0/0% in use; allocs: 7, 14% recycled; transfers: 24, 75% unfetched
02-17 06:22:31.246  7746 30258 I CCodecConfig: query failed after returning 8 values (BAD_INDEX)
02-17 06:22:31.246  7746 30258 D CCodecConfig: c2 config diff is Dict {
02-17 06:22:31.246  7746 30258 D CCodecConfig:   c2::u32 coded.bitrate.value = 64000
02-17 06:22:31.246  7746 30258 D CCodecConfig:   c2::u32 input.buffers.max-size.value = 32768
02-17 06:22:31.246  7746 30258 D CCodecConfig:   c2::u32 input.delay.value = 0
02-17 06:22:31.246  7746 30258 D CCodecConfig:   string input.media-type.value = "audio/vorbis"
02-17 06:22:31.246  7746 30258 D CCodecConfig:   c2::u32 output.large-frame.max-size = 0
02-17 06:22:31.246  7746 30258 D CCodecConfig:   c2::u32 output.large-frame.threshold-size = 0
02-17 06:22:31.246  7746 30258 D CCodecConfig:   string output.media-type.value = "audio/raw"
02-17 06:22:31.246  7746 30258 D CCodecConfig:   c2::u32 raw.channel-count.value = 1
02-17 06:22:31.246  7746 30258 D CCodecConfig:   c2::u32 raw.sample-rate.value = 48000
02-17 06:22:31.246  7746 30258 D CCodecConfig: }
02-17 06:22:31.247  7746 30258 D CCodec  : [c2.android.vorbis.decoder] buffers are bound to CCodec for this session
02-17 06:22:31.247  7746 30258 D CCodecConfig: no c2 equivalents for durationUs
02-17 06:22:31.247  7746 30258 D CCodecConfig: no c2 equivalents for track-id
02-17 06:22:31.247  7746 30258 D CCodecConfig: no c2 equivalents for csd-1
02-17 06:22:31.247  7746 30258 D CCodecConfig: no c2 equivalents for flags
02-17 06:22:31.247  7746 30258 D CCodecConfig: c2 config diff is   c2::u32 coded.bitrate.value = 96000
02-17 06:22:31.247  7746 30258 D CCodecConfig:   c2::u32 raw.sample-rate.value = 44100
02-17 06:22:31.247  7746 30258 W Codec2Client: query -- param skipped: index = 1107298332.
02-17 06:22:31.248  7746 30258 D CCodec  : encoding statistics level = 0
02-17 06:22:31.248  7746 30258 D CCodec  : setup formats input: AMessage(what = 0x00000000) = {
02-17 06:22:31.248  7746 30258 D CCodec  :   int32_t bitrate = 96000
02-17 06:22:31.248  7746 30258 D CCodec  :   int32_t channel-count = 1
02-17 06:22:31.248  7746 30258 D CCodec  :   int32_t max-input-size = 32768
02-17 06:22:31.248  7746 30258 D CCodec  :   string mime = "audio/vorbis"
02-17 06:22:31.248  7746 30258 D CCodec  :   int32_t sample-rate = 44100
02-17 06:22:31.248  7746 30258 D CCodec  : }
02-17 06:22:31.248  7746 30258 D CCodec  : setup formats output: AMessage(what = 0x00000000) = {
02-17 06:22:31.248  7746 30258 D CCodec  :   int32_t buffer-batch-max-output-size = 0
02-17 06:22:31.248  7746 30258 D CCodec  :   int32_t buffer-batch-threshold-output-size = 0
02-17 06:22:31.248  7746 30258 D CCodec  :   int32_t channel-count = 1
02-17 06:22:31.248  7746 30258 D CCodec  :   string mime = "audio/raw"
02-17 06:22:31.248  7746 30258 D CCodec  :   int32_t sample-rate = 44100
02-17 06:22:31.248  7746 30258 D CCodec  :   int32_t channel-mask = 1
02-17 06:22:31.248  7746 30258 D CCodec  :   int32_t android._config-pcm-encoding = 2
02-17 06:22:31.248  7746 30258 D CCodec  : }
02-17 06:22:31.248  7746 30258 I CCodecConfig: query failed after returning 8 values (BAD_INDEX)
02-17 06:22:31.248  7746 30258 W Codec2Client: query -- param skipped: index = 1342179345.
02-17 06:22:31.248  7746 30258 W Codec2Client: query -- param skipped: index = 2415921170.
02-17 06:22:31.248  7746 30258 D CCodecBufferChannel: [c2.android.vorbis.decoder#422] Created input block pool with allocatorID 16 => poolID 42 - OK (0)
02-17 06:22:31.249  7746 30258 I CCodecBufferChannel: [c2.android.vorbis.decoder#422] Created output block pool with allocatorID 16 => poolID 90 - OK
02-17 06:22:31.249  7746 30258 D CCodecBufferChannel: [c2.android.vorbis.decoder#422] Configured output block pool ids 90 => OK
02-17 06:22:31.259  7746 30258 D CCodecBufferChannel: [c2.android.vorbis.decoder#422] MediaCodec discarded an unknown buffer
02-17 06:22:31.259  7746 30258 D CCodecBufferChannel: [c2.android.vorbis.decoder#422] MediaCodec discarded an unknown buffer
02-17 06:22:31.259  7746 30258 D CCodecBufferChannel: [c2.android.vorbis.decoder#422] MediaCodec discarded an unknown buffer
02-17 06:22:31.260  7746 30258 I hw-BpHwBinder: onLastStrongRef automatically unlinking death recipients
02-17 06:22:31.303  7746  7746 D ImeBackDispatcher: switch root view (mImeCallbacks.size=0)
02-17 06:22:31.303  7746  7746 D ImeBackDispatcher: updateReceivingDispatcher (mQueuedReceive.size=1)
02-17 06:22:31.303  7746  7746 D ImeBackDispatcher: Unregister received callback id=74078809
02-17 06:22:31.303  7746  7746 W ImeBackDispatcher: Ime callback not found. Ignoring unregisterReceivedCallback. callbackId: 74078809 remaining callbacks: 0
02-17 06:22:31.308  7746  7746 D InsetsController: show(ime())
02-17 06:22:31.308  7746  7746 I ImeTracker: com.termux:47e431b3: onCancelled at PHASE_CLIENT_REPORT_REQUESTED_VISIBLE_TYPES
02-17 06:22:31.317  7746  7746 D ImeBackDispatcher: Register received callback id=74078809 priority=0
02-17 06:22:31.317  7746  7746 D WindowOnBackDispatcher: setTopOnBackInvokedCallback (unwrapped): ImeOnBackInvokedCallback@74078809 Callback=android.window.IOnBackInvokedCallback$Stub$Proxy@77f162a
02-17 06:22:31.333  7746  7746 I ImeTracker: system_server:168e6959: onShown
02-17 06:22:31.538  7746  7746 I ImeTracker: com.termux:b53d6877: onRequestShow at ORIGIN_CLIENT reason SHOW_SOFT_INPUT fromUser false
02-17 06:22:31.538  7746  7746 D InsetsController: show(ime())
02-17 06:22:31.538  7746  7746 I ImeTracker: com.termux:b53d6877: onCancelled at PHASE_CLIENT_APPLY_ANIMATION
02-17 06:22:36.248  7746  7894 D BufferPoolAccessor2.0: evictor expired: 1, evicted: 0
02-17 06:22:37.249  7746  7894 D BufferPoolAccessor2.0: bufferpool2 0x7b00823578 : 0(0 size) total buffers - 0(0 size) used buffers - 2/7 (recycle/alloc) - 5/24 (fetch/transfer)
02-17 06:22:37.249  7746  7894 D BufferPoolAccessor2.0: evictor expired: 1, evicted: 1
02-17 06:22:57.446  7746  7746 D ImeBackDispatcher: Unregister received callback id=74078809
02-17 06:22:57.446  7746  7746 D WindowOnBackDispatcher: setTopOnBackInvokedCallback (unwrapped): android.view.ViewRootImpl$$ExternalSyntheticLambda12@f8337b5
02-17 06:22:57.504  7746  7746 D ImeBackDispatcher: Register received callback id=6473871 priority=0
02-17 06:22:57.504  7746  7746 D WindowOnBackDispatcher: setTopOnBackInvokedCallback (unwrapped): ImeOnBackInvokedCallback@6473871 Callback=android.window.IOnBackInvokedCallback$Stub$Proxy@3ddce32
02-17 06:22:57.751  7746  7746 I ImeTracker: system_server:864f0c97: onShown
02-17 06:22:58.004  7746  7746 I ImeTracker: system_server:1ad6c8d5: onCancelled at PHASE_CLIENT_ON_CONTROLS_CHANGED
02-17 06:23:01.971  7746  7746 I ImeTracker: system_server:ceda7d0a: onCancelled at PHASE_CLIENT_ON_CONTROLS_CHANGED
02-17 06:23:59.638  7746  7746 D ImeBackDispatcher: Clear (mImeCallbacks.size=1)
02-17 06:23:59.638  7746  7746 D WindowOnBackDispatcher: setTopOnBackInvokedCallback (unwrapped): android.view.ViewRootImpl$$ExternalSyntheticLambda12@f8337b5
02-17 06:23:59.648  7746  7746 D ImeBackDispatcher: Unregister received callback id=6473871
02-17 06:23:59.648  7746  7746 W ImeBackDispatcher: Ime callback not found. Ignoring unregisterReceivedCallback. callbackId: 6473871 remaining callbacks: 0
02-17 06:24:00.074  7746  7746 D VRI[TermuxActivity]: visibilityChanged oldVisibility=true newVisibility=false
02-17 06:24:00.486  7746  7746 D ImeBackDispatcher: Clear (mImeCallbacks.size=0)
02-17 06:24:00.486  7746  7746 D ImeBackDispatcher: switch root view (mImeCallbacks.size=0)
02-17 06:24:00.517  7746  7746 I ImeTracker: system_server:870ea99d: onCancelled at PHASE_CLIENT_ON_CONTROLS_CHANGED
02-17 06:24:00.531  7746  7746 I ImeTracker: system_server:e8e1819: onCancelled at PHASE_CLIENT_ON_CONTROLS_CHANGED
02-17 06:24:00.600  7746  7746 I ImeTracker: system_server:f3f8c71e: onCancelled at PHASE_CLIENT_ON_CONTROLS_CHANGED
02-17 06:24:00.746  7746  7746 D ViewRootImpl: Skipping stats log for color mode
02-17 06:24:00.756  7746 30575 D MediaCodecList: codecHandlesFormat: no format, so no extra checks
02-17 06:24:00.756  7746 30577 D CCodec  : allocate(c2.android.vorbis.decoder)
02-17 06:24:00.757  7746 30577 I CCodec  : setting up 'default' as default (vendor) store
02-17 06:24:00.759  7746  7895 D BufferPoolAccessor2.0: bufferpool2 0x7b00823578 : 0(0 size) total buffers - 0(0 size) used buffers - 2/7 (recycle/alloc) - 5/24 (fetch/transfer)
02-17 06:24:00.759  7746  7895 D BufferPoolAccessor2.0: Destruction - bufferpool2 0x7b00823578 cached: 0/0M, 0/0% in use; allocs: 7, 29% recycled; transfers: 24, 79% unfetched
02-17 06:24:00.759  7746 30577 I CCodec  : Created component [c2.android.vorbis.decoder] for [c2.android.vorbis.decoder]
02-17 06:24:00.759  7746 30577 D CCodecConfig: read media type: audio/vorbis
02-17 06:24:00.761  7746 30577 D ReflectedParamUpdater: extent() != 1 for single value type: algo.buffers.max-count.values
02-17 06:24:00.761  7746 30577 D ReflectedParamUpdater: extent() != 1 for single value type: output.subscribed-indices.values
02-17 06:24:00.761  7746 30577 D ReflectedParamUpdater: extent() != 1 for single value type: input.buffers.allocator-ids.values
02-17 06:24:00.761  7746 30577 D ReflectedParamUpdater: extent() != 1 for single value type: output.buffers.allocator-ids.values
02-17 06:24:00.761  7746 30577 D ReflectedParamUpdater: extent() != 1 for single value type: algo.buffers.allocator-ids.values
02-17 06:24:00.762  7746 30577 D ReflectedParamUpdater: extent() != 1 for single value type: output.buffers.pool-ids.values
02-17 06:24:00.762  7746 30577 D ReflectedParamUpdater: extent() != 1 for single value type: algo.buffers.pool-ids.values
02-17 06:24:00.762  7746 30577 I CCodecConfig: query failed after returning 8 values (BAD_INDEX)
02-17 06:24:00.762  7746 30577 D CCodecConfig: c2 config diff is Dict {
02-17 06:24:00.762  7746 30577 D CCodecConfig:   c2::u32 coded.bitrate.value = 64000
02-17 06:24:00.762  7746 30577 D CCodecConfig:   c2::u32 input.buffers.max-size.value = 32768
02-17 06:24:00.762  7746 30577 D CCodecConfig:   c2::u32 input.delay.value = 0
02-17 06:24:00.762  7746 30577 D CCodecConfig:   string input.media-type.value = "audio/vorbis"
02-17 06:24:00.762  7746 30577 D CCodecConfig:   c2::u32 output.large-frame.max-size = 0
02-17 06:24:00.762  7746 30577 D CCodecConfig:   c2::u32 output.large-frame.threshold-size = 0
02-17 06:24:00.762  7746 30577 D CCodecConfig:   string output.media-type.value = "audio/raw"
02-17 06:24:00.762  7746 30577 D CCodecConfig:   c2::u32 raw.channel-count.value = 1
02-17 06:24:00.762  7746 30577 D CCodecConfig:   c2::u32 raw.sample-rate.value = 48000
02-17 06:24:00.762  7746 30577 D CCodecConfig: }
02-17 06:24:00.766  7746 30577 D CCodec  : [c2.android.vorbis.decoder] buffers are bound to CCodec for this session
02-17 06:24:00.766  7746 30577 D CCodecConfig: no c2 equivalents for durationUs
02-17 06:24:00.766  7746 30577 D CCodecConfig: no c2 equivalents for track-id
02-17 06:24:00.766  7746 30577 D CCodecConfig: no c2 equivalents for csd-1
02-17 06:24:00.766  7746 30577 D CCodecConfig: no c2 equivalents for flags
02-17 06:24:00.767  7746 30577 D CCodecConfig: c2 config diff is   c2::u32 coded.bitrate.value = 96000
02-17 06:24:00.767  7746 30577 D CCodecConfig:   c2::u32 raw.sample-rate.value = 44100
02-17 06:24:00.767  7746 30577 W Codec2Client: query -- param skipped: index = 1107298332.
02-17 06:24:00.767  7746 30577 D CCodec  : encoding statistics level = 0
02-17 06:24:00.767  7746 30577 D CCodec  : setup formats input: AMessage(what = 0x00000000) = {
02-17 06:24:00.767  7746 30577 D CCodec  :   int32_t bitrate = 96000
02-17 06:24:00.767  7746 30577 D CCodec  :   int32_t channel-count = 1
02-17 06:24:00.767  7746 30577 D CCodec  :   int32_t max-input-size = 32768
02-17 06:24:00.767  7746 30577 D CCodec  :   string mime = "audio/vorbis"
02-17 06:24:00.767  7746 30577 D CCodec  :   int32_t sample-rate = 44100
02-17 06:24:00.767  7746 30577 D CCodec  : }
02-17 06:24:00.767  7746 30577 D CCodec  : setup formats output: AMessage(what = 0x00000000) = {
02-17 06:24:00.767  7746 30577 D CCodec  :   int32_t buffer-batch-max-output-size = 0
02-17 06:24:00.767  7746 30577 D CCodec  :   int32_t buffer-batch-threshold-output-size = 0
02-17 06:24:00.767  7746 30577 D CCodec  :   int32_t channel-count = 1
02-17 06:24:00.767  7746 30577 D CCodec  :   string mime = "audio/raw"
02-17 06:24:00.767  7746 30577 D CCodec  :   int32_t sample-rate = 44100
02-17 06:24:00.767  7746 30577 D CCodec  :   int32_t channel-mask = 1
02-17 06:24:00.767  7746 30577 D CCodec  :   int32_t android._config-pcm-encoding = 2
02-17 06:24:00.767  7746 30577 D CCodec  : }
02-17 06:24:00.767  7746 30577 I CCodecConfig: query failed after returning 8 values (BAD_INDEX)
02-17 06:24:00.767  7746 30577 W Codec2Client: query -- param skipped: index = 1342179345.
